
2016/09/12 9:40:00,10
2016/09/12 9:50:00,10
2016/09/12 9:20:00,19
2016/09/12 9:30:00,10
2016/09/12 9:00:00,22
2016/09/12 9:10:00,17
2016/09/12 15:00:00,16
2016/09/13 22:40:00,5
2016/09/13 7:30:00,14
2016/09/13 22:50:00,2
2016/09/13 7:40:00,9
2016/09/13 22:20:00,9
2016/09/13 7:50:00,17
2016/09/13 22:30:00,3
2016/09/13 22:00:00,12
2016/09/13 22:10:00,6
2016/09/13 7:00:00,27
2016/09/13 7:10:00,16
2016/09/13 7:20:00,16
2016/09/14 5:00:00,2
2016/09/14 5:50:00,2
2016/09/12 15:20:00,8
2016/09/12 15:10:00,10
2016/09/12 15:40:00,12
2016/09/12 15:30:00,8
2016/09/12 15:50:00,14
2016/09/13 10:50:00,13
2016/09/13 10:30:00,12
2016/09/13 10:40:00,15
2016/09/13 10:10:00,12
2016/09/13 10:20:00,19
2016/09/13 10:00:00,9
2016/09/12 14:10:00,11
2016/09/12 14:00:00,14
2016/09/13 23:30:00,3
2016/09/13 8:20:00,26
2016/09/13 23:40:00,2
2016/09/13 8:30:00,19
2016/09/13 23:10:00,7
2016/09/13 8:40:00,17
2016/09/13 23:20:00,2
2016/09/13 8:50:00,17
2016/09/13 23:00:00,10
2016/09/13 8:00:00,26
2016/09/13 8:10:00,21
2016/09/13 23:50:00,5
2016/09/14 6:20:00,9
2016/09/14 6:10:00,4
2016/09/14 6:00:00,1
2016/09/14 6:50:00,11
2016/09/14 6:40:00,16
2016/09/14 6:30:00,8
2016/09/12 14:30:00,10
2016/09/12 14:20:00,11
2016/09/12 14:50:00,14
2016/09/12 14:40:00,6
2016/09/13 11:40:00,10
2016/09/13 11:50:00,16
2016/09/13 11:20:00,14
2016/09/13 11:30:00,10
2016/09/13 11:00:00,4
2016/09/13 11:10:00,12
2016/09/12 7:40:00,16
2016/09/12 7:50:00,8
2016/09/12 7:20:00,17
2016/09/12 7:30:00,16
2016/09/12 7:00:00,26
2016/09/12 7:10:00,20
2016/09/13 5:00:00,1
2016/09/13 5:50:00,1
2016/09/13 20:40:00,3
2016/09/13 20:50:00,11
2016/09/13 20:20:00,11
2016/09/13 20:30:00,9
2016/09/13 20:00:00,12
2016/09/13 20:10:00,17
2016/09/14 3:00:00,2
2016/09/14 3:10:00,1
2016/09/14 3:40:00,1
2016/09/14 3:50:00,2
2016/09/14 3:20:00,3
2016/09/14 3:30:00,1
2016/09/12 17:00:00,14
2016/09/12 17:20:00,6
2016/09/12 17:10:00,15
2016/09/12 17:40:00,6
2016/09/12 17:30:00,8
2016/09/12 17:50:00,11
2016/09/12 8:50:00,17
2016/09/12 8:30:00,22
2016/09/12 8:40:00,15
2016/09/12 8:10:00,21
2016/09/12 8:20:00,26
2016/09/12 8:00:00,26
2016/09/13 21:50:00,10
2016/09/13 6:40:00,16
2016/09/13 6:50:00,11
2016/09/13 21:30:00,5
2016/09/13 21:40:00,11
2016/09/13 21:10:00,21
2016/09/13 6:00:00,2
2016/09/13 21:20:00,5
2016/09/13 6:10:00,2
2016/09/13 6:20:00,4
2016/09/13 21:00:00,22
2016/09/13 6:30:00,6
2016/09/14 10:20:00,19
2016/09/14 10:30:00,12
2016/09/14 10:00:00,13
2016/09/14 10:10:00,13
2016/09/14 4:00:00,3
2016/09/14 10:40:00,17
2016/09/14 10:50:00,16
2016/09/14 4:30:00,3
2016/09/14 4:10:00,4
2016/09/14 4:50:00,1
2016/09/12 16:10:00,16
2016/09/12 16:00:00,16
2016/09/11 9:00:00,23
2016/09/12 16:30:00,12
2016/09/11 9:10:00,18
2016/09/12 16:20:00,10
2016/09/11 9:20:00,19
2016/09/12 16:50:00,15
2016/09/11 9:30:00,4
2016/09/12 16:40:00,12
2016/09/11 9:40:00,11
2016/09/11 9:50:00,9
2016/09/13 15:40:00,16
2016/09/13 15:50:00,15
2016/09/13 15:20:00,6
2016/09/13 15:30:00,9
2016/09/14 9:30:00,8
2016/09/14 9:20:00,19
2016/09/14 9:10:00,17
2016/09/14 9:00:00,24
2016/09/14 9:50:00,9
2016/09/12 19:00:00,21
2016/09/14 9:40:00,9
2016/09/12 19:20:00,11
2016/09/12 19:10:00,23
2016/09/12 19:40:00,8
2016/09/12 19:30:00,15
2016/09/13 14:10:00,12
2016/09/11 0:00:00,18
2016/09/13 14:20:00,15
2016/09/12 19:50:00,6
2016/09/11 0:10:00,16
2016/09/11 0:20:00,20
2016/09/13 14:00:00,14
2016/09/11 0:30:00,16
2016/09/11 0:40:00,14
2016/09/11 0:50:00,13
2016/09/11 20:20:00,8
2016/09/10 19:20:00,2
2016/09/11 20:30:00,7
2016/09/13 16:50:00,15
2016/09/11 20:40:00,3
2016/09/10 19:00:00,3
2016/09/11 20:50:00,13
2016/09/13 16:30:00,12
2016/09/13 16:40:00,11
2016/09/13 16:10:00,14
2016/09/11 20:00:00,17
2016/09/13 16:20:00,10
2016/09/11 20:10:00,17
2016/09/10 19:50:00,1
2016/09/10 19:40:00,3
2016/09/10 19:30:00,3
2016/09/12 18:10:00,6
2016/09/12 18:00:00,17
2016/09/12 18:30:00,18
2016/09/12 18:20:00,13
2016/09/12 18:50:00,16
2016/09/12 18:40:00,14
2016/09/13 15:00:00,19
2016/09/13 15:10:00,7
2016/09/11 21:10:00,17
2016/09/11 21:20:00,5
2016/09/11 21:30:00,5
2016/09/11 21:40:00,10
2016/09/13 9:50:00,7
2016/09/13 13:40:00,5
2016/09/13 13:50:00,19
2016/09/11 21:00:00,17
2016/09/10 18:50:00,3
2016/09/13 9:10:00,19
2016/09/13 9:20:00,19
2016/09/13 9:30:00,11
2016/09/13 9:40:00,11
2016/09/11 10:50:00,13
2016/09/13 9:00:00,22
2016/09/14 7:10:00,17
2016/09/14 7:00:00,26
2016/09/14 7:50:00,11
2016/09/14 7:40:00,16
2016/09/14 7:30:00,16
2016/09/14 7:20:00,16
2016/09/11 21:50:00,12
2016/09/11 22:00:00,12
2016/09/11 22:10:00,8
2016/09/11 22:20:00,6
2016/09/11 22:30:00,2
2016/09/13 14:50:00,12
2016/09/13 14:30:00,10
2016/09/13 14:40:00,6
2016/09/11 11:40:00,10
2016/09/11 11:50:00,13
2016/09/11 10:10:00,13
2016/09/11 10:20:00,19
2016/09/11 10:30:00,12
2016/09/11 10:40:00,17
2016/09/11 10:00:00,10
2016/09/14 8:00:00,26
2016/09/14 8:40:00,15
2016/09/14 8:30:00,20
2016/09/14 8:20:00,26
2016/09/14 8:10:00,21
2016/09/14 8:50:00,16
2016/09/13 13:20:00,15
2016/09/13 13:30:00,15
2016/09/13 13:00:00,12
2016/09/13 13:10:00,8
2016/09/11 22:40:00,2
2016/09/11 22:50:00,3
2016/09/13 19:40:00,9
2016/09/12 1:40:00,2
2016/09/13 19:50:00,11
2016/09/12 1:50:00,1
2016/09/11 23:00:00,8
2016/09/13 19:20:00,12
2016/09/12 1:20:00,3
2016/09/11 23:10:00,6
2016/09/13 19:30:00,14
2016/09/12 1:30:00,3
2016/09/11 23:20:00,2
2016/09/13 19:00:00,18
2016/09/12 1:00:00,1
2016/09/13 19:10:00,20
2016/09/12 1:10:00,3
2016/09/11 11:00:00,3
2016/09/11 11:10:00,9
2016/09/11 11:20:00,15
2016/09/11 11:30:00,9
2016/09/11 23:30:00,3
2016/09/11 4:00:00,2
2016/09/11 23:40:00,1
2016/09/11 23:50:00,5
2016/09/12 2:30:00,2
2016/09/12 2:10:00,1
2016/09/12 2:20:00,1
2016/09/12 2:50:00,2
2016/09/13 0:20:00,16
2016/09/13 0:30:00,16
2016/09/13 0:40:00,14
2016/09/13 0:50:00,18
2016/09/13 0:00:00,17
2016/09/13 0:10:00,16
2016/09/11 13:20:00,11
2016/09/11 13:30:00,14
2016/09/11 13:40:00,7
2016/09/11 13:50:00,15
2016/09/11 3:00:00,1
2016/09/11 3:10:00,1
2016/09/11 3:40:00,1
2016/09/13 17:40:00,7
2016/09/13 17:50:00,12
2016/09/13 17:20:00,9
2016/09/13 17:30:00,9
2016/09/13 17:00:00,15
2016/09/13 17:10:00,16
2016/09/11 14:50:00,14
2016/09/11 14:10:00,11
2016/09/11 14:20:00,12
2016/09/11 14:30:00,10
2016/09/11 14:40:00,5
2016/09/11 13:00:00,16
2016/09/11 13:10:00,9
2016/09/12 20:00:00,19
2016/09/12 20:20:00,11
2016/09/12 20:10:00,17
2016/09/12 20:40:00,3
2016/09/12 20:30:00,9
2016/09/12 20:50:00,11
2016/09/13 16:00:00,15
2016/09/11 2:30:00,2
2016/09/11 2:40:00,1
2016/09/11 2:50:00,2
2016/09/13 18:50:00,13
2016/09/12 0:50:00,18
2016/09/13 18:30:00,16
2016/09/12 0:30:00,16
2016/09/13 18:40:00,17
2016/09/12 0:40:00,14
2016/09/13 18:10:00,7
2016/09/12 0:10:00,15
2016/09/13 18:20:00,13
2016/09/12 0:20:00,17
2016/09/13 18:00:00,17
2016/09/12 0:00:00,19
2016/09/11 15:40:00,12
2016/09/11 15:50:00,11
2016/09/11 15:00:00,12
2016/09/11 15:10:00,7
2016/09/11 15:20:00,6
2016/09/11 15:30:00,8
2016/09/11 14:00:00,11
2016/09/11 1:10:00,1
2016/09/11 1:20:00,3
2016/09/11 1:40:00,2
2016/09/12 5:00:00,1
2016/09/12 5:10:00,1
2016/09/12 11:00:00,5
2016/09/12 11:20:00,15
2016/09/12 11:10:00,12
2016/09/12 5:50:00,1
2016/09/12 11:40:00,13
2016/09/12 11:30:00,9
2016/09/12 23:50:00,5
2016/09/13 3:00:00,1
2016/09/12 23:40:00,1
2016/09/13 3:10:00,1
2016/09/13 3:20:00,3
2016/09/10 23:00:00,4
2016/09/10 23:10:00,2
2016/09/11 16:30:00,9
2016/09/11 16:40:00,9
2016/09/11 16:50:00,13
2016/09/13 3:30:00,2
2016/09/13 3:40:00,1
2016/09/11 16:00:00,15
2016/09/13 3:50:00,1
2016/09/11 16:10:00,12
2016/09/11 16:20:00,11
2016/09/14 11:10:00,9
2016/09/14 11:20:00,15
2016/09/14 11:00:00,4
2016/09/14 11:50:00,13
2016/09/14 1:20:00,2
2016/09/14 11:30:00,7
2016/09/14 1:00:00,1
2016/09/14 11:40:00,12
2016/09/14 1:10:00,2
2016/09/14 1:40:00,1
2016/09/12 22:00:00,21
2016/09/12 22:20:00,6
2016/09/12 22:10:00,9
2016/09/12 22:40:00,3
2016/09/12 22:30:00,3
2016/09/11 8:00:00,27
2016/09/12 11:50:00,13
2016/09/11 8:10:00,21
2016/09/11 8:20:00,26
2016/09/11 8:30:00,20
2016/09/11 8:40:00,15
2016/09/11 8:50:00,17
2016/09/12 6:00:00,1
2016/09/12 10:10:00,10
2016/09/12 6:50:00,12
2016/09/12 10:00:00,13
2016/09/12 10:30:00,10
2016/09/12 6:30:00,9
2016/09/12 10:20:00,19
2016/09/12 6:40:00,17
2016/09/12 10:50:00,13
2016/09/12 6:10:00,2
2016/09/12 10:40:00,17
2016/09/12 6:20:00,8
2016/09/12 22:50:00,2
2016/09/13 4:00:00,2
2016/09/13 4:10:00,3
2016/09/10 22:20:00,1
2016/09/11 17:20:00,3
2016/09/11 17:30:00,14
2016/09/11 17:40:00,3
2016/09/11 17:50:00,11
2016/09/13 4:30:00,1
2016/09/11 17:00:00,20
2016/09/13 4:50:00,1
2016/09/11 17:10:00,15
2016/09/14 2:20:00,1
2016/09/14 2:50:00,2
2016/09/10 23:20:00,1
2016/09/10 23:30:00,1
2016/09/14 2:30:00,2
2016/09/12 21:10:00,21
2016/09/10 23:40:00,1
2016/09/12 21:00:00,22
2016/09/10 23:50:00,5
2016/09/12 21:30:00,7
2016/09/12 21:20:00,5
2016/09/12 21:50:00,7
2016/09/12 21:40:00,11
2016/09/11 7:10:00,13
2016/09/11 7:20:00,17
2016/09/11 7:30:00,16
2016/09/11 7:40:00,16
2016/09/11 7:50:00,13
2016/09/11 7:00:00,23
2016/09/12 3:20:00,1
2016/09/12 3:00:00,2
2016/09/12 3:10:00,1
2016/09/12 13:00:00,14
2016/09/12 13:20:00,12
2016/09/12 3:40:00,1
2016/09/12 13:10:00,9
2016/09/13 1:10:00,1
2016/09/13 1:20:00,2
2016/09/13 1:40:00,1
2016/09/11 18:50:00,13
2016/09/10 21:00:00,2
2016/09/10 21:10:00,5
2016/09/10 21:20:00,3
2016/09/13 1:00:00,1
2016/09/10 21:30:00,1
2016/09/11 18:10:00,6
2016/09/11 18:20:00,13
2016/09/14 13:50:00,15
2016/09/11 18:30:00,19
