
W3-3B-5<W3-3-22>,2016/9/10 18:50,124,2594,74,552,3,W3
W3-3B-5<W3-3-22>,2016/9/10 19:00,263,5174,73,538,3,W3
W3-3B-5<W3-3-22>,2016/9/10 19:10,284,5016,70,524,0,W3
W3-3B-5<W3-3-22>,2016/9/10 19:20,323,5032,43,512,2,W3
W3-3B-5<W3-3-22>,2016/9/10 19:30,321,4764,79,452,3,W3
W3-3B-5<W3-3-22>,2016/9/10 19:40,202,4418,97,439,3,W3
W3-3B-5<W3-3-22>,2016/9/10 19:50,126,3912,125,471,1,W3
W3-3B-5<W3-3-22>,2016/9/10 20:00,87,3617,164,528,0,W3
W3-3B-5<W3-3-22>,2016/9/10 20:10,104,3760,118,553,4,W3
W3-3B-5<W3-3-22>,2016/9/10 20:20,119,3834,127,569,0,W3
W3-3B-5<W3-3-22>,2016/9/10 20:30,170,4190,109,512,0,W3
W3-3B-5<W3-3-22>,2016/9/10 20:40,207,4573,121,478,0,W3
W3-3B-5<W3-3-22>,2016/9/10 20:50,251,4783,119,428,0,W3
W3-3B-5<W3-3-22>,2016/9/10 21:00,236,4970,107,348,2,W3
W3-3B-5<W3-3-22>,2016/9/10 21:10,273,5141,156,349,5,W3
W3-3B-5<W3-3-22>,2016/9/10 21:20,349,4542,168,361,3,W3
W3-3B-5<W3-3-22>,2016/9/10 21:30,381,4294,167,356,1,W3
W3-3B-5<W3-3-22>,2016/9/10 21:40,377,4360,138,258,4,W3
W3-3B-5<W3-3-22>,2016/9/10 21:50,379,4459,172,154,7,W3
W3-3B-5<W3-3-22>,2016/9/10 22:00,423,4652,172,231,0,W3
W3-3B-5<W3-3-22>,2016/9/10 22:10,360,4731,150,230,0,W3
W3-3B-5<W3-3-22>,2016/9/10 22:20,268,4846,185,189,1,W3
W3-3B-5<W3-3-22>,2016/9/10 22:30,260,4873,204,107,0,W3
W3-3B-5<W3-3-22>,2016/9/10 22:40,293,5060,161,89,0,W3
W3-3B-5<W3-3-22>,2016/9/10 22:50,266,5093,152,171,0,W3
W3-3B-5<W3-3-22>,2016/9/10 23:00,218,4930,149,103,4,W3
W3-3B-5<W3-3-22>,2016/9/10 23:10,210,4675,166,102,2,W3
W3-3B-5<W3-3-22>,2016/9/10 23:20,213,4558,141,30,1,W3
W3-3B-5<W3-3-22>,2016/9/10 23:30,215,4278,117,99,1,W3
W3-3B-5<W3-3-22>,2016/9/10 23:40,234,3764,72,30,1,W3
W3-3B-5<W3-3-22>,2016/9/10 23:50,157,3098,75,11,5,W3
W3-3B-5<W3-3-22>,2016/9/11 0:00,88,2582,871,664,18,W3
W3-3B-5<W3-3-22>,2016/9/11 0:10,61,2327,900,655,16,W3
W3-3B-5<W3-3-22>,2016/9/11 0:20,56,1843,868,656,20,W3
W3-3B-5<W3-3-22>,2016/9/11 0:30,77,1515,895,695,16,W3
W3-3B-5<W3-3-22>,2016/9/11 0:40,67,980,840,665,14,W3
W3-3B-5<W3-3-22>,2016/9/11 0:50,60,693,788,565,13,W3
W3-3B-5<W3-3-22>,2016/9/11 1:00,44,486,95,64,0,W3
W3-3B-5<W3-3-22>,2016/9/11 1:10,45,473,157,50,1,W3
W3-3B-5<W3-3-22>,2016/9/11 1:20,90,523,190,25,3,W3
W3-3B-5<W3-3-22>,2016/9/11 1:30,107,535,132,81,0,W3
W3-3B-5<W3-3-22>,2016/9/11 1:40,103,588,120,38,2,W3
