
W1-2C-5<W1-2-05>,2016/9/10 18:50,17,2492,74,552,3,W1
W1-2C-5<W1-2-05>,2016/9/10 19:00,50,5057,73,538,3,W1
W1-2C-5<W1-2-05>,2016/9/10 19:10,54,4817,70,524,0,W1
W1-2C-5<W1-2-05>,2016/9/10 19:20,50,4993,43,512,2,W1
W1-2C-5<W1-2-05>,2016/9/10 19:30,26,5237,79,452,3,W1
W1-2C-5<W1-2-05>,2016/9/10 19:40,29,5248,97,439,3,W1
W1-2C-5<W1-2-05>,2016/9/10 19:50,45,5672,125,471,1,W1
W1-2C-5<W1-2-05>,2016/9/10 20:00,50,6101,164,528,0,W1
W1-2C-5<W1-2-05>,2016/9/10 20:10,29,5841,118,553,4,W1
W1-2C-5<W1-2-05>,2016/9/10 20:20,47,5686,127,569,0,W1
W1-2C-5<W1-2-05>,2016/9/10 20:30,30,5423,109,512,0,W1
W1-2C-5<W1-2-05>,2016/9/10 20:40,37,4793,121,478,0,W1
W1-2C-5<W1-2-05>,2016/9/10 20:50,55,4101,119,428,0,W1
W1-2C-5<W1-2-05>,2016/9/10 21:00,54,3937,107,348,2,W1
W1-2C-5<W1-2-05>,2016/9/10 21:10,72,4249,156,349,5,W1
W1-2C-5<W1-2-05>,2016/9/10 21:20,23,4270,168,361,3,W1
W1-2C-5<W1-2-05>,2016/9/10 21:30,21,4304,167,356,1,W1
W1-2C-5<W1-2-05>,2016/9/10 21:40,24,3979,138,258,4,W1
W1-2C-5<W1-2-05>,2016/9/10 21:50,26,3505,172,154,7,W1
W1-2C-5<W1-2-05>,2016/9/10 22:00,9,3072,172,231,0,W1
W1-2C-5<W1-2-05>,2016/9/10 22:10,50,2946,150,230,0,W1
W1-2C-5<W1-2-05>,2016/9/10 22:20,69,2738,185,189,1,W1
W1-2C-5<W1-2-05>,2016/9/10 22:30,20,2524,204,107,0,W1
W1-2C-5<W1-2-05>,2016/9/10 22:40,103,2544,161,89,0,W1
W1-2C-5<W1-2-05>,2016/9/10 22:50,58,2183,152,171,0,W1
W1-2C-5<W1-2-05>,2016/9/10 23:00,30,1828,149,103,4,W1
W1-2C-5<W1-2-05>,2016/9/10 23:10,16,1673,166,102,2,W1
W1-2C-5<W1-2-05>,2016/9/10 23:20,10,1706,141,30,1,W1
W1-2C-5<W1-2-05>,2016/9/10 23:30,14,1667,117,99,1,W1
W1-2C-5<W1-2-05>,2016/9/10 23:40,25,1422,72,30,1,W1
W1-2C-5<W1-2-05>,2016/9/10 23:50,7,1283,75,11,5,W1
W1-2C-5<W1-2-05>,2016/9/11 0:00,11,1202,871,664,18,W1
W1-2C-5<W1-2-05>,2016/9/11 0:10,11,1188,900,655,16,W1
W1-2C-5<W1-2-05>,2016/9/11 0:20,8,1072,868,656,20,W1
W1-2C-5<W1-2-05>,2016/9/11 0:30,10,924,895,695,16,W1
W1-2C-5<W1-2-05>,2016/9/11 0:40,5,953,840,665,14,W1
W1-2C-5<W1-2-05>,2016/9/11 0:50,7,828,788,565,13,W1
W1-2C-5<W1-2-05>,2016/9/11 1:00,2,778,95,64,0,W1
W1-2C-5<W1-2-05>,2016/9/11 1:10,3,768,157,50,1,W1
W1-2C-5<W1-2-05>,2016/9/11 1:20,6,751,190,25,3,W1
W1-2C-5<W1-2-05>,2016/9/11 1:30,9,735,132,81,0,W1
W1-2C-5<W1-2-05>,2016/9/11 1:40,9,790,120,38,2,W1
W1-2C-5<W1-2-05>,2016/9/11 1:50,2,696,135,15,0,W1
W1-2C-5<W1-2-05>,2016/9/11 2:00,1,680,94,9,0,W1
