
T1-F-05<T1-1E-07>,2016/9/10 18:50,49,4813,74,552,3,T1
T1-F-05<T1-1E-07>,2016/9/10 19:00,116,9340,73,538,3,T1
T1-F-05<T1-1E-07>,2016/9/10 19:10,102,9305,70,524,0,T1
T1-F-05<T1-1E-07>,2016/9/10 19:20,59,9052,43,512,2,T1
T1-F-05<T1-1E-07>,2016/9/10 19:30,87,8824,79,452,3,T1
T1-F-05<T1-1E-07>,2016/9/10 19:40,81,8953,97,439,3,T1
T1-F-05<T1-1E-07>,2016/9/10 19:50,82,9133,125,471,1,T1
T1-F-05<T1-1E-07>,2016/9/10 20:00,112,9344,164,528,0,T1
T1-F-05<T1-1E-07>,2016/9/10 20:10,140,9372,118,553,4,T1
T1-F-05<T1-1E-07>,2016/9/10 20:20,96,8949,127,569,0,T1
T1-F-05<T1-1E-07>,2016/9/10 20:30,103,8593,109,512,0,T1
T1-F-05<T1-1E-07>,2016/9/10 20:40,119,8587,121,478,0,T1
T1-F-05<T1-1E-07>,2016/9/10 20:50,110,8587,119,428,0,T1
T1-F-05<T1-1E-07>,2016/9/10 21:00,103,8471,107,348,2,T1
T1-F-05<T1-1E-07>,2016/9/10 21:10,126,8429,156,349,5,T1
T1-F-05<T1-1E-07>,2016/9/10 21:20,116,8296,168,361,3,T1
T1-F-05<T1-1E-07>,2016/9/10 21:30,85,8073,167,356,1,T1
T1-F-05<T1-1E-07>,2016/9/10 21:40,94,7939,138,258,4,T1
T1-F-05<T1-1E-07>,2016/9/10 21:50,53,7366,172,154,7,T1
T1-F-05<T1-1E-07>,2016/9/10 22:00,71,7108,172,231,0,T1
T1-F-05<T1-1E-07>,2016/9/10 22:10,79,6961,150,230,0,T1
T1-F-05<T1-1E-07>,2016/9/10 22:20,62,6670,185,189,1,T1
T1-F-05<T1-1E-07>,2016/9/10 22:30,93,6575,204,107,0,T1
T1-F-05<T1-1E-07>,2016/9/10 22:40,92,6778,161,89,0,T1
T1-F-05<T1-1E-07>,2016/9/10 22:50,56,6578,152,171,0,T1
T1-F-05<T1-1E-07>,2016/9/10 23:00,62,6570,149,103,4,T1
T1-F-05<T1-1E-07>,2016/9/10 23:10,51,6167,166,102,2,T1
T1-F-05<T1-1E-07>,2016/9/10 23:20,53,5675,141,30,1,T1
T1-F-05<T1-1E-07>,2016/9/10 23:30,18,5388,117,99,1,T1
T1-F-05<T1-1E-07>,2016/9/10 23:40,9,5321,72,30,1,T1
T1-F-05<T1-1E-07>,2016/9/10 23:50,6,5309,75,11,5,T1
T1-F-05<T1-1E-07>,2016/9/11 0:00,12,5502,871,664,18,T1
T1-F-05<T1-1E-07>,2016/9/11 0:10,21,5507,900,655,16,T1
T1-F-05<T1-1E-07>,2016/9/11 0:20,26,5503,868,656,20,T1
T1-F-05<T1-1E-07>,2016/9/11 0:30,28,5274,895,695,16,T1
T1-F-05<T1-1E-07>,2016/9/11 0:40,17,4935,840,665,14,T1
T1-F-05<T1-1E-07>,2016/9/11 0:50,3,4793,788,565,13,T1
T1-F-05<T1-1E-07>,2016/9/11 1:00,6,4834,95,64,0,T1
T1-F-05<T1-1E-07>,2016/9/11 1:10,8,4831,157,50,1,T1
T1-F-05<T1-1E-07>,2016/9/11 1:20,1,4667,190,25,3,T1
T1-F-05<T1-1E-07>,2016/9/11 1:30,11,4243,132,81,0,T1
T1-F-05<T1-1E-07>,2016/9/11 1:40,10,3977,120,38,2,T1
T1-F-05<T1-1E-07>,2016/9/11 1:50,14,3918,135,15,0,T1
T1-F-05<T1-1E-07>,2016/9/11 2:00,13,3722,94,9,0,T1
T1-F-05<T1-1E-07>,2016/9/11 2:10,11,3814,89,3,0,T1
T1-F-05<T1-1E-07>,2016/9/11 2:20,12,3766,111,3,0,T1
T1-F-05<T1-1E-07>,2016/9/11 2:30,2,3657,101,85,2,T1
T1-F-05<T1-1E-07>,2016/9/11 2:40,25,3813,83,59,1,T1
T1-F-05<T1-1E-07>,2016/9/11 2:50,9,3839,70,64,2,T1
T1-F-05<T1-1E-07>,2016/9/11 3:00,10,3866,65,15,1,T1
T1-F-05<T1-1E-07>,2016/9/11 3:10,1,3995,39,0,1,T1
T1-F-05<T1-1E-07>,2016/9/11 3:20,3,4091,38,0,0,T1
T1-F-05<T1-1E-07>,2016/9/11 3:30,11,4103,32,0,0,T1
T1-F-05<T1-1E-07>,2016/9/11 3:40,17,3922,53,0,1,T1
T1-F-05<T1-1E-07>,2016/9/11 3:50,3,3972,38,0,0,T1
T1-F-05<T1-1E-07>,2016/9/11 4:00,1,4085,152,0,2,T1
T1-F-05<T1-1E-07>,2016/9/11 4:10,0,4175,198,0,0,T1
T1-F-05<T1-1E-07>,2016/9/11 4:20,4,3750,158,0,0,T1
T1-F-05<T1-1E-07>,2016/9/11 4:30,12,4084,163,13,0,T1
T1-F-05<T1-1E-07>,2016/9/11 4:40,8,4557,226,20,0,T1
T1-F-05<T1-1E-07>,2016/9/11 4:50,21,4538,337,121,0,T1
T1-F-05<T1-1E-07>,2016/9/11 5:00,26,4768,545,531,0,T1
T1-F-05<T1-1E-07>,2016/9/11 5:10,30,5045,790,684,0,T1
T1-F-05<T1-1E-07>,2016/9/11 5:20,35,5598,811,773,0,T1
T1-F-05<T1-1E-07>,2016/9/11 5:30,55,5529,881,925,1,T1
T1-F-05<T1-1E-07>,2016/9/11 5:40,115,5391,989,981,0,T1
T1-F-05<T1-1E-07>,2016/9/11 5:50,167,5277,1031,952,1,T1
T1-F-05<T1-1E-07>,2016/9/11 6:00,165,5247,962,969,1,T1
T1-F-05<T1-1E-07>,2016/9/11 6:10,93,4998,1043,942,3,T1
T1-F-05<T1-1E-07>,2016/9/11 6:20,51,4881,963,992,7,T1
T1-F-05<T1-1E-07>,2016/9/11 6:30,63,5102,1095,931,8,T1
T1-F-05<T1-1E-07>,2016/9/11 6:40,33,5528,953,949,16,T1
T1-F-05<T1-1E-07>,2016/9/11 6:50,49,5543,1000,932,13,T1
T1-F-05<T1-1E-07>,2016/9/11 7:00,71,5347,966,929,23,T1
T1-F-05<T1-1E-07>,2016/9/11 7:10,71,5419,879,939,13,T1
T1-F-05<T1-1E-07>,2016/9/11 7:20,41,5283,881,893,17,T1
T1-F-05<T1-1E-07>,2016/9/11 7:30,69,5380,807,834,16,T1
T1-F-05<T1-1E-07>,2016/9/11 7:40,33,5652,836,735,16,T1
T1-F-05<T1-1E-07>,2016/9/11 7:50,19,5806,773,679,13,T1
T1-F-05<T1-1E-07>,2016/9/11 8:00,40,5938,991,737,27,T1
T1-F-05<T1-1E-07>,2016/9/11 8:10,89,6405,862,767,21,T1
T1-F-05<T1-1E-07>,2016/9/11 8:20,116,6551,801,650,26,T1
T1-F-05<T1-1E-07>,2016/9/11 8:30,120,6722,811,585,20,T1
T1-F-05<T1-1E-07>,2016/9/11 8:40,95,6266,872,563,15,T1
T1-F-05<T1-1E-07>,2016/9/11 8:50,82,6335,752,619,17,T1
T1-F-05<T1-1E-07>,2016/9/11 9:00,75,6328,895,649,23,T1
T1-F-05<T1-1E-07>,2016/9/11 9:10,120,6861,870,658,18,T1
T1-F-05<T1-1E-07>,2016/9/11 9:20,85,7088,896,657,19,T1
T1-F-05<T1-1E-07>,2016/9/11 9:30,105,7091,923,668,4,T1
T1-F-05<T1-1E-07>,2016/9/11 9:40,106,7371,963,646,11,T1
T1-F-05<T1-1E-07>,2016/9/11 9:50,162,7182,908,665,9,T1
T1-F-05<T1-1E-07>,2016/9/11 10:00,131,7249,888,679,10,T1
T1-F-05<T1-1E-07>,2016/9/11 10:10,149,7716,951,637,13,T1
T1-F-05<T1-1E-07>,2016/9/11 10:20,179,7828,944,605,19,T1
