
WC-3F<WC-3-33>,2016/9/10 18:50,23,2717,74,552,3,WC
WC-3F<WC-3-33>,2016/9/10 19:00,43,5616,73,538,3,WC
WC-3F<WC-3-33>,2016/9/10 19:10,20,5671,70,524,0,WC
WC-3F<WC-3-33>,2016/9/10 19:20,37,5338,43,512,2,WC
WC-3F<WC-3-33>,2016/9/10 19:30,37,5199,79,452,3,WC
WC-3F<WC-3-33>,2016/9/10 19:40,46,4985,97,439,3,WC
WC-3F<WC-3-33>,2016/9/10 19:50,22,5115,125,471,1,WC
WC-3F<WC-3-33>,2016/9/10 20:00,15,5062,164,528,0,WC
WC-3F<WC-3-33>,2016/9/10 20:10,15,4936,118,553,4,WC
WC-3F<WC-3-33>,2016/9/10 20:20,17,4765,127,569,0,WC
WC-3F<WC-3-33>,2016/9/10 20:30,21,4496,109,512,0,WC
WC-3F<WC-3-33>,2016/9/10 20:40,39,4393,121,478,0,WC
WC-3F<WC-3-33>,2016/9/10 20:50,43,4275,119,428,0,WC
WC-3F<WC-3-33>,2016/9/10 21:00,41,4574,107,348,2,WC
WC-3F<WC-3-33>,2016/9/10 21:10,45,4424,156,349,5,WC
WC-3F<WC-3-33>,2016/9/10 21:20,86,4241,168,361,3,WC
WC-3F<WC-3-33>,2016/9/10 21:30,50,4244,167,356,1,WC
WC-3F<WC-3-33>,2016/9/10 21:40,38,4295,138,258,4,WC
WC-3F<WC-3-33>,2016/9/10 21:50,24,3569,172,154,7,WC
WC-3F<WC-3-33>,2016/9/10 22:00,37,3433,172,231,0,WC
WC-3F<WC-3-33>,2016/9/10 22:10,19,3114,150,230,0,WC
WC-3F<WC-3-33>,2016/9/10 22:20,24,2916,185,189,1,WC
WC-3F<WC-3-33>,2016/9/10 22:30,34,3159,204,107,0,WC
WC-3F<WC-3-33>,2016/9/10 22:40,46,3323,161,89,0,WC
WC-3F<WC-3-33>,2016/9/10 22:50,37,3397,152,171,0,WC
WC-3F<WC-3-33>,2016/9/10 23:00,54,3665,149,103,4,WC
