
T1-1D-8<T1-1-05>,2016/9/10 18:50,51,4813,74,552,3,T1
T1-1D-8<T1-1-05>,2016/9/10 19:00,97,9340,73,538,3,T1
T1-1D-8<T1-1-05>,2016/9/10 19:10,105,9305,70,524,0,T1
T1-1D-8<T1-1-05>,2016/9/10 19:20,123,9052,43,512,2,T1
T1-1D-8<T1-1-05>,2016/9/10 19:30,139,8824,79,452,3,T1
T1-1D-8<T1-1-05>,2016/9/10 19:40,82,8953,97,439,3,T1
T1-1D-8<T1-1-05>,2016/9/10 19:50,80,9133,125,471,1,T1
T1-1D-8<T1-1-05>,2016/9/10 20:00,69,9344,164,528,0,T1
T1-1D-8<T1-1-05>,2016/9/10 20:10,69,9372,118,553,4,T1
T1-1D-8<T1-1-05>,2016/9/10 20:20,81,8949,127,569,0,T1
T1-1D-8<T1-1-05>,2016/9/10 20:30,86,8593,109,512,0,T1
T1-1D-8<T1-1-05>,2016/9/10 20:40,62,8587,121,478,0,T1
T1-1D-8<T1-1-05>,2016/9/10 20:50,66,8587,119,428,0,T1
T1-1D-8<T1-1-05>,2016/9/10 21:00,44,8471,107,348,2,T1
T1-1D-8<T1-1-05>,2016/9/10 21:10,35,8429,156,349,5,T1
T1-1D-8<T1-1-05>,2016/9/10 21:20,45,8296,168,361,3,T1
T1-1D-8<T1-1-05>,2016/9/10 21:30,45,8073,167,356,1,T1
T1-1D-8<T1-1-05>,2016/9/10 21:40,42,7939,138,258,4,T1
T1-1D-8<T1-1-05>,2016/9/10 21:50,67,7366,172,154,7,T1
T1-1D-8<T1-1-05>,2016/9/10 22:00,40,7108,172,231,0,T1
T1-1D-8<T1-1-05>,2016/9/10 22:10,48,6961,150,230,0,T1
T1-1D-8<T1-1-05>,2016/9/10 22:20,64,6670,185,189,1,T1
T1-1D-8<T1-1-05>,2016/9/10 22:30,50,6575,204,107,0,T1
T1-1D-8<T1-1-05>,2016/9/10 22:40,40,6778,161,89,0,T1
T1-1D-8<T1-1-05>,2016/9/10 22:50,45,6578,152,171,0,T1
