
T1-3I-3<T1-3-70>,2016/9/10 18:50,14,4813,74,552,3,T1
T1-3I-3<T1-3-70>,2016/9/10 19:00,10,9340,73,538,3,T1
T1-3I-3<T1-3-70>,2016/9/10 19:10,29,9305,70,524,0,T1
T1-3I-3<T1-3-70>,2016/9/10 19:20,34,9052,43,512,2,T1
T1-3I-3<T1-3-70>,2016/9/10 19:30,18,8824,79,452,3,T1
T1-3I-3<T1-3-70>,2016/9/10 19:40,14,8953,97,439,3,T1
T1-3I-3<T1-3-70>,2016/9/10 19:50,24,9133,125,471,1,T1
T1-3I-3<T1-3-70>,2016/9/10 20:00,24,9344,164,528,0,T1
T1-3I-3<T1-3-70>,2016/9/10 20:10,22,9372,118,553,4,T1
T1-3I-3<T1-3-70>,2016/9/10 20:20,29,8949,127,569,0,T1
T1-3I-3<T1-3-70>,2016/9/10 20:30,31,8593,109,512,0,T1
T1-3I-3<T1-3-70>,2016/9/10 20:40,20,8587,121,478,0,T1
T1-3I-3<T1-3-70>,2016/9/10 20:50,18,8587,119,428,0,T1
T1-3I-3<T1-3-70>,2016/9/10 21:00,10,8471,107,348,2,T1
T1-3I-3<T1-3-70>,2016/9/10 21:10,7,8429,156,349,5,T1
T1-3I-3<T1-3-70>,2016/9/10 21:20,5,8296,168,361,3,T1
T1-3I-3<T1-3-70>,2016/9/10 21:30,2,8073,167,356,1,T1
T1-3I-3<T1-3-70>,2016/9/10 21:40,8,7939,138,258,4,T1
T1-3I-3<T1-3-70>,2016/9/10 21:50,14,7366,172,154,7,T1
T1-3I-3<T1-3-70>,2016/9/10 22:00,3,7108,172,231,0,T1
T1-3I-3<T1-3-70>,2016/9/10 22:10,2,6961,150,230,0,T1
T1-3I-3<T1-3-70>,2016/9/10 22:20,0,6670,185,189,1,T1
T1-3I-3<T1-3-70>,2016/9/10 22:30,5,6575,204,107,0,T1
T1-3I-3<T1-3-70>,2016/9/10 22:40,10,6778,161,89,0,T1
T1-3I-3<T1-3-70>,2016/9/10 22:50,4,6578,152,171,0,T1
T1-3I-3<T1-3-70>,2016/9/10 23:00,4,6570,149,103,4,T1
T1-3I-3<T1-3-70>,2016/9/10 23:10,1,6167,166,102,2,T1
T1-3I-3<T1-3-70>,2016/9/10 23:20,0,5675,141,30,1,T1
T1-3I-3<T1-3-70>,2016/9/10 23:30,1,5388,117,99,1,T1
T1-3I-3<T1-3-70>,2016/9/10 23:40,0,5321,72,30,1,T1
T1-3I-3<T1-3-70>,2016/9/10 23:50,2,5309,75,11,5,T1
T1-3I-3<T1-3-70>,2016/9/11 0:00,0,5502,871,664,18,T1
T1-3I-3<T1-3-70>,2016/9/11 0:10,3,5507,900,655,16,T1
T1-3I-3<T1-3-70>,2016/9/11 0:20,0,5503,868,656,20,T1
T1-3I-3<T1-3-70>,2016/9/11 0:30,2,5274,895,695,16,T1
T1-3I-3<T1-3-70>,2016/9/11 0:40,2,4935,840,665,14,T1
T1-3I-3<T1-3-70>,2016/9/11 0:50,0,4793,788,565,13,T1
T1-3I-3<T1-3-70>,2016/9/11 1:00,1,4834,95,64,0,T1
T1-3I-3<T1-3-70>,2016/9/11 1:10,1,4831,157,50,1,T1
T1-3I-3<T1-3-70>,2016/9/11 1:20,6,4667,190,25,3,T1
T1-3I-3<T1-3-70>,2016/9/11 1:30,0,4243,132,81,0,T1
T1-3I-3<T1-3-70>,2016/9/11 1:40,5,3977,120,38,2,T1
T1-3I-3<T1-3-70>,2016/9/11 1:50,0,3918,135,15,0,T1
T1-3I-3<T1-3-70>,2016/9/11 2:00,2,3722,94,9,0,T1
T1-3I-3<T1-3-70>,2016/9/11 2:10,6,3814,89,3,0,T1
T1-3I-3<T1-3-70>,2016/9/11 2:20,0,3766,111,3,0,T1
T1-3I-3<T1-3-70>,2016/9/11 2:30,1,3657,101,85,2,T1
T1-3I-3<T1-3-70>,2016/9/11 2:40,1,3813,83,59,1,T1
T1-3I-3<T1-3-70>,2016/9/11 2:50,3,3839,70,64,2,T1
T1-3I-3<T1-3-70>,2016/9/11 3:00,1,3866,65,15,1,T1
T1-3I-3<T1-3-70>,2016/9/11 3:10,1,3995,39,0,1,T1
T1-3I-3<T1-3-70>,2016/9/11 3:20,0,4091,38,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 3:30,1,4103,32,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 3:40,1,3922,53,0,1,T1
T1-3I-3<T1-3-70>,2016/9/11 3:50,1,3972,38,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 4:00,4,4085,152,0,2,T1
T1-3I-3<T1-3-70>,2016/9/11 4:10,1,4175,198,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 4:20,3,3750,158,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 4:30,1,4084,163,13,0,T1
T1-3I-3<T1-3-70>,2016/9/11 4:40,4,4557,226,20,0,T1
T1-3I-3<T1-3-70>,2016/9/11 4:50,14,4538,337,121,0,T1
T1-3I-3<T1-3-70>,2016/9/11 5:00,25,4768,545,531,0,T1
T1-3I-3<T1-3-70>,2016/9/11 5:10,19,5045,790,684,0,T1
T1-3I-3<T1-3-70>,2016/9/11 5:20,28,5598,811,773,0,T1
T1-3I-3<T1-3-70>,2016/9/11 5:30,12,5529,881,925,1,T1
T1-3I-3<T1-3-70>,2016/9/11 5:40,25,5391,989,981,0,T1
T1-3I-3<T1-3-70>,2016/9/11 5:50,19,5277,1031,952,1,T1
T1-3I-3<T1-3-70>,2016/9/11 6:00,31,5247,962,969,1,T1
T1-3I-3<T1-3-70>,2016/9/11 6:10,26,4998,1043,942,3,T1
T1-3I-3<T1-3-70>,2016/9/11 6:20,22,4881,963,992,7,T1
T1-3I-3<T1-3-70>,2016/9/11 6:30,11,5102,1095,931,8,T1
T1-3I-3<T1-3-70>,2016/9/11 6:40,27,5528,953,949,16,T1
T1-3I-3<T1-3-70>,2016/9/11 6:50,40,5543,1000,932,13,T1
T1-3I-3<T1-3-70>,2016/9/11 7:00,22,5347,966,929,23,T1
T1-3I-3<T1-3-70>,2016/9/11 7:10,31,5419,879,939,13,T1
T1-3I-3<T1-3-70>,2016/9/11 7:20,26,5283,881,893,17,T1
T1-3I-3<T1-3-70>,2016/9/11 7:30,20,5380,807,834,16,T1
T1-3I-3<T1-3-70>,2016/9/11 7:40,27,5652,836,735,16,T1
T1-3I-3<T1-3-70>,2016/9/11 7:50,29,5806,773,679,13,T1
T1-3I-3<T1-3-70>,2016/9/11 8:00,28,5938,991,737,27,T1
T1-3I-3<T1-3-70>,2016/9/11 8:10,25,6405,862,767,21,T1
T1-3I-3<T1-3-70>,2016/9/11 8:20,35,6551,801,650,26,T1
T1-3I-3<T1-3-70>,2016/9/11 8:30,18,6722,811,585,20,T1
T1-3I-3<T1-3-70>,2016/9/11 8:40,20,6266,872,563,15,T1
T1-3I-3<T1-3-70>,2016/9/11 8:50,23,6335,752,619,17,T1
T1-3I-3<T1-3-70>,2016/9/11 9:00,17,6328,895,649,23,T1
T1-3I-3<T1-3-70>,2016/9/11 9:10,19,6861,870,658,18,T1
T1-3I-3<T1-3-70>,2016/9/11 9:20,35,7088,896,657,19,T1
T1-3I-3<T1-3-70>,2016/9/11 9:30,24,7091,923,668,4,T1
T1-3I-3<T1-3-70>,2016/9/11 9:40,34,7371,963,646,11,T1
T1-3I-3<T1-3-70>,2016/9/11 9:50,32,7182,908,665,9,T1
T1-3I-3<T1-3-70>,2016/9/11 10:00,35,7249,888,679,10,T1
T1-3I-3<T1-3-70>,2016/9/11 10:10,40,7716,951,637,13,T1
T1-3I-3<T1-3-70>,2016/9/11 10:20,50,7828,944,605,19,T1
T1-3I-3<T1-3-70>,2016/9/11 10:30,37,8145,999,646,12,T1
T1-3I-3<T1-3-70>,2016/9/11 10:40,55,8693,978,641,17,T1
T1-3I-3<T1-3-70>,2016/9/11 10:50,36,8397,1046,643,13,T1
T1-3I-3<T1-3-70>,2016/9/11 11:00,30,8250,936,697,3,T1
T1-3I-3<T1-3-70>,2016/9/11 11:10,32,8740,887,659,9,T1
T1-3I-3<T1-3-70>,2016/9/11 11:20,60,8670,897,697,15,T1
T1-3I-3<T1-3-70>,2016/9/11 11:30,40,8771,860,698,9,T1
T1-3I-3<T1-3-70>,2016/9/11 11:40,29,8553,772,667,10,T1
T1-3I-3<T1-3-70>,2016/9/11 11:50,37,8460,907,654,13,T1
T1-3I-3<T1-3-70>,2016/9/11 12:00,42,8407,0,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 12:10,37,8734,0,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 12:20,43,9050,0,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 12:30,40,9233,0,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 12:40,30,9091,0,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 12:50,23,8857,0,0,0,T1
T1-3I-3<T1-3-70>,2016/9/11 13:00,33,9006,706,469,16,T1
T1-3I-3<T1-3-70>,2016/9/11 13:10,37,9051,721,500,9,T1
T1-3I-3<T1-3-70>,2016/9/11 13:20,31,8898,679,544,11,T1
T1-3I-3<T1-3-70>,2016/9/11 13:30,33,9522,596,535,14,T1
T1-3I-3<T1-3-70>,2016/9/11 13:40,24,10035,796,476,7,T1
T1-3I-3<T1-3-70>,2016/9/11 13:50,41,10056,747,457,15,T1
T1-3I-3<T1-3-70>,2016/9/11 14:00,55,9883,777,475,11,T1
T1-3I-3<T1-3-70>,2016/9/11 14:10,32,10121,916,574,11,T1
T1-3I-3<T1-3-70>,2016/9/11 14:20,34,10051,876,577,12,T1
T1-3I-3<T1-3-70>,2016/9/11 14:30,30,9748,797,599,10,T1
T1-3I-3<T1-3-70>,2016/9/11 14:40,41,9715,933,573,5,T1
T1-3I-3<T1-3-70>,2016/9/11 14:50,22,9344,848,593,14,T1
T1-3I-3<T1-3-70>,2016/9/11 15:00,34,9001,864,585,12,T1
T1-3I-3<T1-3-70>,2016/9/11 15:10,23,9252,851,635,7,T1
T1-3I-3<T1-3-70>,2016/9/11 15:20,33,9254,918,649,6,T1
T1-3I-3<T1-3-70>,2016/9/11 15:30,30,9013,759,639,8,T1
T1-3I-3<T1-3-70>,2016/9/11 15:40,25,9136,830,654,12,T1
T1-3I-3<T1-3-70>,2016/9/11 15:50,22,8968,758,702,11,T1
T1-3I-3<T1-3-70>,2016/9/11 16:00,13,8864,788,738,15,T1
T1-3I-3<T1-3-70>,2016/9/11 16:10,21,9200,828,722,12,T1
T1-3I-3<T1-3-70>,2016/9/11 16:20,25,9195,692,662,11,T1
T1-3I-3<T1-3-70>,2016/9/11 16:30,12,9532,733,576,9,T1
T1-3I-3<T1-3-70>,2016/9/11 16:40,10,10058,652,528,9,T1
T1-3I-3<T1-3-70>,2016/9/11 16:50,40,9791,733,504,13,T1
T1-3I-3<T1-3-70>,2016/9/11 17:00,32,9942,732,556,20,T1
T1-3I-3<T1-3-70>,2016/9/11 17:10,29,10357,708,623,15,T1
T1-3I-3<T1-3-70>,2016/9/11 17:20,23,10311,660,631,3,T1
T1-3I-3<T1-3-70>,2016/9/11 17:30,34,10099,623,653,14,T1
T1-3I-3<T1-3-70>,2016/9/11 17:40,71,10064,678,607,3,T1
T1-3I-3<T1-3-70>,2016/9/11 17:50,68,9972,588,610,11,T1
T1-3I-3<T1-3-70>,2016/9/11 18:00,45,9835,581,608,17,T1
T1-3I-3<T1-3-70>,2016/9/11 18:10,43,9792,609,612,6,T1
T1-3I-3<T1-3-70>,2016/9/11 18:20,34,10094,630,560,13,T1
T1-3I-3<T1-3-70>,2016/9/11 18:30,32,10147,649,567,19,T1
T1-3I-3<T1-3-70>,2016/9/11 18:40,31,10021,524,629,7,T1
T1-3I-3<T1-3-70>,2016/9/11 18:50,30,10248,538,591,13,T1
T1-3I-3<T1-3-70>,2016/9/11 19:00,35,10207,565,599,21,T1
T1-3I-3<T1-3-70>,2016/9/11 19:10,21,10153,590,532,23,T1
T1-3I-3<T1-3-70>,2016/9/11 19:20,27,9945,583,533,11,T1
T1-3I-3<T1-3-70>,2016/9/11 19:30,33,9550,499,537,12,T1
T1-3I-3<T1-3-70>,2016/9/11 19:40,27,9602,579,479,3,T1
T1-3I-3<T1-3-70>,2016/9/11 19:50,27,9857,513,502,5,T1
T1-3I-3<T1-3-70>,2016/9/11 20:00,20,9667,603,525,17,T1
T1-3I-3<T1-3-70>,2016/9/11 20:10,16,9832,558,500,17,T1
T1-3I-3<T1-3-70>,2016/9/11 20:20,18,9432,593,448,8,T1
T1-3I-3<T1-3-70>,2016/9/11 20:30,22,9295,519,424,7,T1
T1-3I-3<T1-3-70>,2016/9/11 20:40,15,9193,454,440,3,T1
T1-3I-3<T1-3-70>,2016/9/11 20:50,16,9207,488,337,13,T1
T1-3I-3<T1-3-70>,2016/9/11 21:00,21,8883,397,417,17,T1
T1-3I-3<T1-3-70>,2016/9/11 21:10,13,8933,422,431,17,T1
T1-3I-3<T1-3-70>,2016/9/11 21:20,10,8398,446,309,5,T1
T1-3I-3<T1-3-70>,2016/9/11 21:30,13,8394,382,329,5,T1
T1-3I-3<T1-3-70>,2016/9/11 21:40,11,8183,334,375,10,T1
T1-3I-3<T1-3-70>,2016/9/11 21:50,2,7378,330,208,12,T1
T1-3I-3<T1-3-70>,2016/9/11 22:00,3,6839,309,161,12,T1
T1-3I-3<T1-3-70>,2016/9/11 22:10,2,6639,300,155,8,T1
T1-3I-3<T1-3-70>,2016/9/11 22:20,3,6186,322,168,6,T1
T1-3I-3<T1-3-70>,2016/9/11 22:30,1,6077,191,78,2,T1
T1-3I-3<T1-3-70>,2016/9/11 22:40,16,6109,275,93,2,T1
T1-3I-3<T1-3-70>,2016/9/11 22:50,6,6037,231,56,3,T1
T1-3I-3<T1-3-70>,2016/9/11 23:00,3,5731,253,68,8,T1
T1-3I-3<T1-3-70>,2016/9/11 23:10,0,5284,153,104,6,T1
T1-3I-3<T1-3-70>,2016/9/11 23:20,3,4944,136,23,2,T1
T1-3I-3<T1-3-70>,2016/9/11 23:30,0,4933,151,24,3,T1
T1-3I-3<T1-3-70>,2016/9/11 23:40,6,4950,136,8,1,T1
T1-3I-3<T1-3-70>,2016/9/11 23:50,0,5145,97,12,5,T1
T1-3I-3<T1-3-70>,2016/9/12 0:00,7,5021,879,567,19,T1
T1-3I-3<T1-3-70>,2016/9/12 0:10,5,4954,877,591,15,T1
T1-3I-3<T1-3-70>,2016/9/12 0:20,5,4953,923,619,17,T1
T1-3I-3<T1-3-70>,2016/9/12 0:30,1,4750,848,695,16,T1
T1-3I-3<T1-3-70>,2016/9/12 0:40,1,4500,852,652,14,T1
T1-3I-3<T1-3-70>,2016/9/12 0:50,1,4344,879,657,18,T1
T1-3I-3<T1-3-70>,2016/9/12 1:00,1,4201,120,11,1,T1
T1-3I-3<T1-3-70>,2016/9/12 1:10,1,4096,114,0,3,T1
T1-3I-3<T1-3-70>,2016/9/12 1:20,1,3837,122,0,3,T1
T1-3I-3<T1-3-70>,2016/9/12 1:30,0,3537,134,0,3,T1
T1-3I-3<T1-3-70>,2016/9/12 1:40,0,3520,83,0,2,T1
T1-3I-3<T1-3-70>,2016/9/12 1:50,0,3686,95,0,1,T1
